Position,Track Name,Artist,Streams,date,region,spotify_id
20,I Like Me Better,Lauv,2095,2017-08-22,lt,1wjzFQodRWrPcQ0AnYnvQ9
21,Feel It Still,Portugal. The Man,2089,2017-08-22,lt,6QgjcU0zLnzq5OrUoSZ3OK
22,Attention,Charlie Puth,2008,2017-08-22,lt,4iLqG9SeJSnt0cSPICSjxv
23,Would You Ever,Skrillex,1966,2017-08-22,lt,57p8CBvPOxrvyCbn6ttl5r
24,Fetish (feat. Gucci Mane),Selena Gomez,1960,2017-08-22,lt,0XLOf9LhyazPX9Ld8jPiUq
25,There's Nothing Holdin' Me Back,Shawn Mendes,1910,2017-08-22,lt,79cuOz3SPQTuFrp8WgftAu
26,Rich Love (with Seeb),OneRepublic,1903,2017-08-22,lt,7aF09WaavZAmAWuUeYxlYD
27,Despacito - Remix,Luis Fonsi,1822,2017-08-22,lt,5CtI0qwDJkDQGwXD1H1cLb
28,Lonely Together (feat. Rita Ora),Avicii,1798,2017-08-22,lt,2OALaHcDdKkjYEpAr0Qzab
29,XO TOUR Llif3,Lil Uzi Vert,1781,2017-08-22,lt,2eMwDehkIC1j68U6FA3Eiq
30,Young Dumb & Broke,Khalid,1747,2017-08-22,lt,5Z3GHaZ6ec9bsiI5BenrbY
31,Slow Hands,Niall Horan,1737,2017-08-22,lt,167NczpNbRF7oWakJaY3Hh
32,Superstar,Beatrich,1657,2017-08-22,lt,6u6DMxI2bBqF7xCoNnIyM9
33,"I'm the One (feat. Justin Bieber, Quavo, Chance the Rapper & Lil Wayne)",DJ Khaled,1649,2017-08-22,lt,3DXncPQOG4VBw3QHh3S817
34,OK,Robin Schulz,1634,2017-08-22,lt,3bWAqKDWg6u1davspr5IkS
35,Two High,Moon Taxi,1619,2017-08-22,lt,3sJHkcxojoJD2Ytbo1yLLF
36,Bank Account,21 Savage,1616,2017-08-22,lt,5eqK0tbzUPo2SoeZsov04s
37,No Promises (feat. Demi Lovato),Cheat Codes,1473,2017-08-22,lt,1louJpMmzEicAn7lzDalPW
38,Praying,Kesha,1431,2017-08-22,lt,0jdny0dhgjUwoIp5GkqEaA
39,HUMBLE.,Kendrick Lamar,1426,2017-08-22,lt,7KXjTSCq5nL1LoYtL7XAwS
40,Summer Air,ItaloBrothers,1418,2017-08-22,lt,3GPI7hYiqD6enLRobhkBm8
41,Get Low (with Liam Payne),Zedd,1409,2017-08-22,lt,1CKd1PnqfYx0H12V9MSaIY
42,Shape of You,Ed Sheeran,1389,2017-08-22,lt,7qiZfU4dY1lWllzX7mPBI3
43,What About Us,P!nk,1333,2017-08-22,lt,31MkGwj0SWgZaTvEt5Hgxv
44,Believer,Imagine Dragons,1328,2017-08-22,lt,0CcQNd8CINkwQfe1RDtGV6
45,All My Love (feat. Conor Maynard),Cash Cash,1256,2017-08-22,lt,1839RWzPRZCVgvamu4sHSN
46,Redbone,Childish Gambino,1216,2017-08-22,lt,3kxfsdsCpFgN412fpnW85Y
47,BUTTERFLY EFFECT,Travis Scott,1185,2017-08-22,lt,1yxgsra98r3qAtxqiGZPiX
48,OMG,Camila Cabello,1174,2017-08-22,lt,4xBjsLUSjcx2h7PcRikpQp
49,"Know No Better (feat. Travis Scott, Camila Cabello & Quavo)",Major Lazer,1121,2017-08-22,lt,3Ytr1SUCUi6J3L9dRFx5iH
50,Why,Sabrina Carpenter,1085,2017-08-22,lt,2jYmK1cb3Uya6FFsocdpzO
51,Super Far,LANY,1085,2017-08-22,lt,74ODGXs4byLTRdnKGM4s6E
52,Something Just Like This,The Chainsmokers,1077,2017-08-22,lt,6RUKPb4LETWmmr3iAEQktW
53,Down,Fifth Harmony,1052,2017-08-22,lt,7LEydI5NfjY6mZfKwYIptZ
54,Most Girls,Hailee Steinfeld,1051,2017-08-22,lt,2mfUa8bLs2s5N4VaqJZ4lZ
55,Congratulations,Post Malone,1014,2017-08-22,lt,3a1lNhkSLSkpJE4MSHpDu9
56,Pretty Girl - Cheat Codes X CADE Remix,Maggie Lindemann,1014,2017-08-22,lt,1NDxZ7cFAo481dtYWdrUnR
57,First Time,Kygo,1014,2017-08-22,lt,2Gl0FzuLxflY6nPifJp5Dr
58,Marmalade (feat. Lil Yachty),Macklemore,1012,2017-08-22,lt,0RYXEibxMami3QuT8kn4Iz
59,1-800-273-8255,Logic,1012,2017-08-22,lt,5tz69p7tJuGPeMGwNTxYuV
1,New Rules,Dua Lipa,3776,2017-08-23,lt,2ekn2ttSfGqwhhate0LSR0
2,Friends (with BloodPop®),Justin Bieber,3682,2017-08-23,lt,7nZmah2llfvLDiUjm0kiyz
3,Havana,Camila Cabello,3184,2017-08-23,lt,0ofbQMrRDsUaVKq2mGLEAb
4,Mi Gente,J Balvin,3085,2017-08-23,lt,2rb5MvYT7ZIxbKW5hfcHx8
5,Back to You (feat. Bebe Rexha & Digital Farm Animals),Louis Tomlinson,3025,2017-08-23,lt,7F9vK8hNFMml4GtHsaXui6
6,"Feels (feat. Pharrell Williams, Katy Perry & Big Sean)",Calvin Harris,2854,2017-08-23,lt,5bcTCxgc7xVfSaMV3RuVke
7,More Than You Know,Axwell /\ Ingrosso,2778,2017-08-23,lt,3PEgB3fkiojxms35ntsTgs
8,Thunder,Imagine Dragons,2661,2017-08-23,lt,0tKcYR2II1VCQWT79i5NrW
9,Unforgettable,French Montana,2648,2017-08-23,lt,3B54sVLJ402zGa6Xm4YGNe
10,Sorry Not Sorry,Demi Lovato,2553,2017-08-23,lt,25C5CowdsfXld2jJanbiex
11,2U (feat. Justin Bieber),David Guetta,2543,2017-08-23,lt,3A7qX2QjDlPnazUsRk5y0M
12,Glorious (feat. Skylar Grey),Macklemore,2520,2017-08-23,lt,3HVr6jTVwBHBa2flM0eURR
13,Strip That Down,Liam Payne,2266,2017-08-23,lt,6EpRaXYhGOB3fj4V2uDkMJ
14,I Like Me Better,Lauv,2256,2017-08-23,lt,1wjzFQodRWrPcQ0AnYnvQ9
15,Without You (feat. Sandro Cavazza),Avicii,2243,2017-08-23,lt,6WbADFqMvR8N5u0BvtsWQE
16,Mama,Jonas Blue,2238,2017-08-23,lt,0NiXXAI876aGImAd6rTj8w
17,Your Song,Rita Ora,2219,2017-08-23,lt,4c2W3VKsOFoIg2SFaO6DY5
18,Lonely Together (feat. Rita Ora),Avicii,2217,2017-08-23,lt,2OALaHcDdKkjYEpAr0Qzab
19,Attention,Charlie Puth,2206,2017-08-23,lt,4iLqG9SeJSnt0cSPICSjxv
20,Silence,Marshmello,2183,2017-08-23,lt,7vGuf3Y35N4wmASOKLUVVU
21,There for You,Martin Garrix,2169,2017-08-23,lt,6jA8HL9i4QGzsj6fjoxp8Y
22,Rich Love (with Seeb),OneRepublic,2150,2017-08-23,lt,7aF09WaavZAmAWuUeYxlYD
23,Wild Thoughts (feat. Rihanna & Bryson Tiller),DJ Khaled,2107,2017-08-23,lt,1OAh8uOEOvTDqkKFsKksCi
24,Would You Ever,Skrillex,2106,2017-08-23,lt,57p8CBvPOxrvyCbn6ttl5r
25,Feel It Still,Portugal. The Man,2066,2017-08-23,lt,6QgjcU0zLnzq5OrUoSZ3OK
26,There's Nothing Holdin' Me Back,Shawn Mendes,1952,2017-08-23,lt,79cuOz3SPQTuFrp8WgftAu
27,Slow Hands,Niall Horan,1948,2017-08-23,lt,167NczpNbRF7oWakJaY3Hh
28,Fetish (feat. Gucci Mane),Selena Gomez,1915,2017-08-23,lt,0XLOf9LhyazPX9Ld8jPiUq
29,Young Dumb & Broke,Khalid,1852,2017-08-23,lt,5Z3GHaZ6ec9bsiI5BenrbY
30,XO TOUR Llif3,Lil Uzi Vert,1831,2017-08-23,lt,2eMwDehkIC1j68U6FA3Eiq
31,Superstar,Beatrich,1729,2017-08-23,lt,6u6DMxI2bBqF7xCoNnIyM9
32,Bank Account,21 Savage,1696,2017-08-23,lt,5eqK0tbzUPo2SoeZsov04s
33,Despacito - Remix,Luis Fonsi,1664,2017-08-23,lt,5CtI0qwDJkDQGwXD1H1cLb
34,"I'm the One (feat. Justin Bieber, Quavo, Chance the Rapper & Lil Wayne)",DJ Khaled,1495,2017-08-23,lt,3DXncPQOG4VBw3QHh3S817
35,What About Us,P!nk,1470,2017-08-23,lt,31MkGwj0SWgZaTvEt5Hgxv
36,Two High,Moon Taxi,1466,2017-08-23,lt,3sJHkcxojoJD2Ytbo1yLLF
37,OK,Robin Schulz,1401,2017-08-23,lt,3bWAqKDWg6u1davspr5IkS
38,OMG,Camila Cabello,1392,2017-08-23,lt,4xBjsLUSjcx2h7PcRikpQp
39,No Promises (feat. Demi Lovato),Cheat Codes,1384,2017-08-23,lt,1louJpMmzEicAn7lzDalPW
40,Praying,Kesha,1378,2017-08-23,lt,0jdny0dhgjUwoIp5GkqEaA
41,Get Low (with Liam Payne),Zedd,1349,2017-08-23,lt,1CKd1PnqfYx0H12V9MSaIY
42,Believer,Imagine Dragons,1311,2017-08-23,lt,0CcQNd8CINkwQfe1RDtGV6
43,HUMBLE.,Kendrick Lamar,1299,2017-08-23,lt,7KXjTSCq5nL1LoYtL7XAwS
44,Shape of You,Ed Sheeran,1295,2017-08-23,lt,7qiZfU4dY1lWllzX7mPBI3
45,BUTTERFLY EFFECT,Travis Scott,1282,2017-08-23,lt,1yxgsra98r3qAtxqiGZPiX
46,Redbone,Childish Gambino,1179,2017-08-23,lt,3kxfsdsCpFgN412fpnW85Y
47,All My Love (feat. Conor Maynard),Cash Cash,1177,2017-08-23,lt,1839RWzPRZCVgvamu4sHSN
48,"Know No Better (feat. Travis Scott, Camila Cabello & Quavo)",Major Lazer,1094,2017-08-23,lt,3Ytr1SUCUi6J3L9dRFx5iH
49,1-800-273-8255,Logic,1075,2017-08-23,lt,5tz69p7tJuGPeMGwNTxYuV
50,Why,Sabrina Carpenter,1060,2017-08-23,lt,2jYmK1cb3Uya6FFsocdpzO
51,Summer Air,ItaloBrothers,1048,2017-08-23,lt,3GPI7hYiqD6enLRobhkBm8
52,Malibu,Miley Cyrus,1015,2017-08-23,lt,2habSXqcJGExM6JJyskY7O
53,Super Far,LANY,1014,2017-08-23,lt,74ODGXs4byLTRdnKGM4s6E
54,Something Just Like This,The Chainsmokers,1009,2017-08-23,lt,6RUKPb4LETWmmr3iAEQktW
1,New Rules,Dua Lipa,3689,2017-08-24,lt,2ekn2ttSfGqwhhate0LSR0
2,Friends (with BloodPop®),Justin Bieber,3591,2017-08-24,lt,7nZmah2llfvLDiUjm0kiyz
3,Havana,Camila Cabello,2963,2017-08-24,lt,0ofbQMrRDsUaVKq2mGLEAb
4,Mi Gente,J Balvin,2922,2017-08-24,lt,2rb5MvYT7ZIxbKW5hfcHx8
5,More Than You Know,Axwell /\ Ingrosso,2894,2017-08-24,lt,3PEgB3fkiojxms35ntsTgs
6,"Feels (feat. Pharrell Williams, Katy Perry & Big Sean)",Calvin Harris,2786,2017-08-24,lt,5bcTCxgc7xVfSaMV3RuVke
7,Back to You (feat. Bebe Rexha & Digital Farm Animals),Louis Tomlinson,2743,2017-08-24,lt,7F9vK8hNFMml4GtHsaXui6
8,Unforgettable,French Montana,2625,2017-08-24,lt,3B54sVLJ402zGa6Xm4YGNe
9,Thunder,Imagine Dragons,2625,2017-08-24,lt,0tKcYR2II1VCQWT79i5NrW
10,2U (feat. Justin Bieber),David Guetta,2399,2017-08-24,lt,3A7qX2QjDlPnazUsRk5y0M
11,Sorry Not Sorry,Demi Lovato,2382,2017-08-24,lt,25C5CowdsfXld2jJanbiex
12,Glorious (feat. Skylar Grey),Macklemore,2374,2017-08-24,lt,3HVr6jTVwBHBa2flM0eURR
13,Strip That Down,Liam Payne,2342,2017-08-24,lt,6EpRaXYhGOB3fj4V2uDkMJ
14,Silence,Marshmello,2301,2017-08-24,lt,7vGuf3Y35N4wmASOKLUVVU
15,I Like Me Better,Lauv,2269,2017-08-24,lt,1wjzFQodRWrPcQ0AnYnvQ9
16,Mama,Jonas Blue,2267,2017-08-24,lt,0NiXXAI876aGImAd6rTj8w
17,There for You,Martin Garrix,2223,2017-08-24,lt,6jA8HL9i4QGzsj6fjoxp8Y
18,Wild Thoughts (feat. Rihanna & Bryson Tiller),DJ Khaled,2197,2017-08-24,lt,1OAh8uOEOvTDqkKFsKksCi
19,Your Song,Rita Ora,2134,2017-08-24,lt,4c2W3VKsOFoIg2SFaO6DY5
20,Feel It Still,Portugal. The Man,2117,2017-08-24,lt,6QgjcU0zLnzq5OrUoSZ3OK
21,Attention,Charlie Puth,2089,2017-08-24,lt,4iLqG9SeJSnt0cSPICSjxv
22,Without You (feat. Sandro Cavazza),Avicii,2074,2017-08-24,lt,6WbADFqMvR8N5u0BvtsWQE
23,Lonely Together (feat. Rita Ora),Avicii,2029,2017-08-24,lt,2OALaHcDdKkjYEpAr0Qzab
24,Rich Love (with Seeb),OneRepublic,2000,2017-08-24,lt,7aF09WaavZAmAWuUeYxlYD
25,There's Nothing Holdin' Me Back,Shawn Mendes,1918,2017-08-24,lt,79cuOz3SPQTuFrp8WgftAu
26,Fetish (feat. Gucci Mane),Selena Gomez,1906,2017-08-24,lt,0XLOf9LhyazPX9Ld8jPiUq
27,Would You Ever,Skrillex,1883,2017-08-24,lt,57p8CBvPOxrvyCbn6ttl5r
28,Young Dumb & Broke,Khalid,1817,2017-08-24,lt,5Z3GHaZ6ec9bsiI5BenrbY
29,Slow Hands,Niall Horan,1791,2017-08-24,lt,167NczpNbRF7oWakJaY3Hh
30,Superstar,Beatrich,1740,2017-08-24,lt,6u6DMxI2bBqF7xCoNnIyM9
31,XO TOUR Llif3,Lil Uzi Vert,1685,2017-08-24,lt,2eMwDehkIC1j68U6FA3Eiq
32,Bank Account,21 Savage,1564,2017-08-24,lt,5eqK0tbzUPo2SoeZsov04s
33,OK,Robin Schulz,1534,2017-08-24,lt,3bWAqKDWg6u1davspr5IkS
34,Two High,Moon Taxi,1402,2017-08-24,lt,3sJHkcxojoJD2Ytbo1yLLF
35,Despacito - Remix,Luis Fonsi,1402,2017-08-24,lt,5CtI0qwDJkDQGwXD1H1cLb
36,What About Us,P!nk,1397,2017-08-24,lt,31MkGwj0SWgZaTvEt5Hgxv
37,Get Low (with Liam Payne),Zedd,1394,2017-08-24,lt,1CKd1PnqfYx0H12V9MSaIY
38,No Promises (feat. Demi Lovato),Cheat Codes,1390,2017-08-24,lt,1louJpMmzEicAn7lzDalPW
39,Believer,Imagine Dragons,1364,2017-08-24,lt,0CcQNd8CINkwQfe1RDtGV6
40,Praying,Kesha,1344,2017-08-24,lt,0jdny0dhgjUwoIp5GkqEaA
41,HUMBLE.,Kendrick Lamar,1337,2017-08-24,lt,7KXjTSCq5nL1LoYtL7XAwS
42,Shape of You,Ed Sheeran,1298,2017-08-24,lt,7qiZfU4dY1lWllzX7mPBI3
43,OMG,Camila Cabello,1296,2017-08-24,lt,4xBjsLUSjcx2h7PcRikpQp
44,"I'm the One (feat. Justin Bieber, Quavo, Chance the Rapper & Lil Wayne)",DJ Khaled,1274,2017-08-24,lt,3DXncPQOG4VBw3QHh3S817
45,Reggaetón Lento (Remix),CNCO,1224,2017-08-24,lt,3zoYkqS4y2BsGVShPL2nTE
46,BUTTERFLY EFFECT,Travis Scott,1201,2017-08-24,lt,1yxgsra98r3qAtxqiGZPiX
47,1-800-273-8255,Logic,1195,2017-08-24,lt,5tz69p7tJuGPeMGwNTxYuV
48,Redbone,Childish Gambino,1182,2017-08-24,lt,3kxfsdsCpFgN412fpnW85Y
49,Summer Air,ItaloBrothers,1150,2017-08-24,lt,3GPI7hYiqD6enLRobhkBm8
50,All My Love (feat. Conor Maynard),Cash Cash,1114,2017-08-24,lt,1839RWzPRZCVgvamu4sHSN
51,"Know No Better (feat. Travis Scott, Camila Cabello & Quavo)",Major Lazer,1063,2017-08-24,lt,3Ytr1SUCUi6J3L9dRFx5iH
52,Instruction (feat. Demi Lovato & Stefflon Don),Jax Jones,1030,2017-08-24,lt,0XfOi87h82i09rQjWYG0Bm
53,Down,Fifth Harmony,1026,2017-08-24,lt,7LEydI5NfjY6mZfKwYIptZ
54,Congratulations,Post Malone,1012,2017-08-24,lt,3a1lNhkSLSkpJE4MSHpDu9
1,Look What You Made Me Do,Taylor Swift,4628,2017-08-25,lt,2VjtYe7gpfUi2OkGxR2O2z
2,New Rules,Dua Lipa,3776,2017-08-25,lt,2ekn2ttSfGqwhhate0LSR0
3,Friends (with BloodPop®),Justin Bieber,3338,2017-08-25,lt,7nZmah2llfvLDiUjm0kiyz
4,Havana,Camila Cabello,3104,2017-08-25,lt,0ofbQMrRDsUaVKq2mGLEAb
5,Mi Gente,J Balvin,2919,2017-08-25,lt,2rb5MvYT7ZIxbKW5hfcHx8
6,More Than You Know,Axwell /\ Ingrosso,2791,2017-08-25,lt,3PEgB3fkiojxms35ntsTgs
7,Back to You (feat. Bebe Rexha & Digital Farm Animals),Louis Tomlinson,2743,2017-08-25,lt,7F9vK8hNFMml4GtHsaXui6
8,"Feels (feat. Pharrell Williams, Katy Perry & Big Sean)",Calvin Harris,2723,2017-08-25,lt,5bcTCxgc7xVfSaMV3RuVke
9,Unforgettable,French Montana,2640,2017-08-25,lt,3B54sVLJ402zGa6Xm4YGNe
10,Thunder,Imagine Dragons,2561,2017-08-25,lt,0tKcYR2II1VCQWT79i5NrW
11,Sorry Not Sorry,Demi Lovato,2458,2017-08-25,lt,25C5CowdsfXld2jJanbiex
12,Silence,Marshmello,2318,2017-08-25,lt,7vGuf3Y35N4wmASOKLUVVU
13,Glorious (feat. Skylar Grey),Macklemore,2303,2017-08-25,lt,3HVr6jTVwBHBa2flM0eURR
14,Strip That Down,Liam Payne,2290,2017-08-25,lt,6EpRaXYhGOB3fj4V2uDkMJ
15,I Like Me Better,Lauv,2266,2017-08-25,lt,1wjzFQodRWrPcQ0AnYnvQ9
16,Mama,Jonas Blue,2207,2017-08-25,lt,0NiXXAI876aGImAd6rTj8w
17,2U (feat. Justin Bieber),David Guetta,2184,2017-08-25,lt,3A7qX2QjDlPnazUsRk5y0M
18,Wild Thoughts (feat. Rihanna & Bryson Tiller),DJ Khaled,2106,2017-08-25,lt,1OAh8uOEOvTDqkKFsKksCi
19,Lonely Together (feat. Rita Ora),Avicii,2065,2017-08-25,lt,2OALaHcDdKkjYEpAr0Qzab
20,Without You (feat. Sandro Cavazza),Avicii,2012,2017-08-25,lt,6WbADFqMvR8N5u0BvtsWQE
21,Feel It Still,Portugal. The Man,1995,2017-08-25,lt,6QgjcU0zLnzq5OrUoSZ3OK
22,Your Song,Rita Ora,1940,2017-08-25,lt,4c2W3VKsOFoIg2SFaO6DY5
23,Attention,Charlie Puth,1936,2017-08-25,lt,4iLqG9SeJSnt0cSPICSjxv
24,There's Nothing Holdin' Me Back,Shawn Mendes,1899,2017-08-25,lt,79cuOz3SPQTuFrp8WgftAu
25,Superstar,Beatrich,1877,2017-08-25,lt,6u6DMxI2bBqF7xCoNnIyM9
26,Rich Love (with Seeb),OneRepublic,1867,2017-08-25,lt,7aF09WaavZAmAWuUeYxlYD
27,Fetish (feat. Gucci Mane),Selena Gomez,1855,2017-08-25,lt,0XLOf9LhyazPX9Ld8jPiUq
28,Young Dumb & Broke,Khalid,1822,2017-08-25,lt,5Z3GHaZ6ec9bsiI5BenrbY
29,Would You Ever,Skrillex,1818,2017-08-25,lt,57p8CBvPOxrvyCbn6ttl5r
30,XO Tour Llif3,Lil Uzi Vert,1791,2017-08-25,lt,7GX5flRQZVHRAGd6B4TmDO
31,There for You,Martin Garrix,1677,2017-08-25,lt,6jA8HL9i4QGzsj6fjoxp8Y
32,Bank Account,21 Savage,1569,2017-08-25,lt,5eqK0tbzUPo2SoeZsov04s
33,Slow Hands,Niall Horan,1559,2017-08-25,lt,167NczpNbRF7oWakJaY3Hh
34,What About Us,P!nk,1463,2017-08-25,lt,31MkGwj0SWgZaTvEt5Hgxv
35,OK,Robin Schulz,1397,2017-08-25,lt,3bWAqKDWg6u1davspr5IkS
36,HUMBLE.,Kendrick Lamar,1387,2017-08-25,lt,7KXjTSCq5nL1LoYtL7XAwS
37,Despacito - Remix,Luis Fonsi,1386,2017-08-25,lt,5CtI0qwDJkDQGwXD1H1cLb
38,Shape of You,Ed Sheeran,1363,2017-08-25,lt,7qiZfU4dY1lWllzX7mPBI3
39,OMG,Camila Cabello,1337,2017-08-25,lt,4xBjsLUSjcx2h7PcRikpQp
40,Tell Me You Love Me,Demi Lovato,1309,2017-08-25,lt,65MOTX6uSFAnqXl7dlAuId
41,Praying,Kesha,1306,2017-08-25,lt,0jdny0dhgjUwoIp5GkqEaA
42,Believer,Imagine Dragons,1283,2017-08-25,lt,0CcQNd8CINkwQfe1RDtGV6
43,Get Low (with Liam Payne),Zedd,1263,2017-08-25,lt,1CKd1PnqfYx0H12V9MSaIY
44,No Promises (feat. Demi Lovato),Cheat Codes,1207,2017-08-25,lt,1louJpMmzEicAn7lzDalPW
45,BUTTERFLY EFFECT,Travis Scott,1203,2017-08-25,lt,1yxgsra98r3qAtxqiGZPiX
46,1-800-273-8255,Logic,1188,2017-08-25,lt,5tz69p7tJuGPeMGwNTxYuV
47,Two High,Moon Taxi,1182,2017-08-25,lt,0Z9HQ8YvHqdeOjTwsR3cS7
48,Reggaetón Lento (Remix),CNCO,1132,2017-08-25,lt,3zoYkqS4y2BsGVShPL2nTE
49,He Like That,Fifth Harmony,1112,2017-08-25,lt,0m2orA1i5lLZUOt9XLwSd0
50,Redbone,Childish Gambino,1097,2017-08-25,lt,3kxfsdsCpFgN412fpnW85Y
51,"I'm the One (feat. Justin Bieber, Quavo, Chance the Rapper & Lil Wayne)",DJ Khaled,1082,2017-08-25,lt,3DXncPQOG4VBw3QHh3S817
52,Down,Fifth Harmony,1073,2017-08-25,lt,20H2Hd5AkUcRjB4yL3UQtJ
53,The Sky Is A Neighborhood,Foo Fighters,1056,2017-08-25,lt,5vFshmrfuOng89bVtW33J9
54,Think Before I Talk,Astrid S,1038,2017-08-25,lt,0Clb9aiXWa0dvVff5aN4VN
55,Something Just Like This,The Chainsmokers,1028,2017-08-25,lt,6RUKPb4LETWmmr3iAEQktW
56,Congratulations,Post Malone,1026,2017-08-25,lt,3a1lNhkSLSkpJE4MSHpDu9
57,Jocelyn Flores,XXXTENTACION,1017,2017-08-25,lt,7m9OqQk4RVRkw9JJdeAw96
58,Walk On Water,Thirty Seconds To Mars,1008,2017-08-25,lt,4U9arGcc4ATa7shChhLQP0
59,Instruction (feat. Demi Lovato & Stefflon Don),Jax Jones,1007,2017-08-25,lt,0XfOi87h82i09rQjWYG0Bm
60,Swish Swish,Katy Perry,1006,2017-08-25,lt,2kVHAQKVtczchKctctzbtK
NA,NA,NA,NA,lt,2017-08-26,NA
NA,NA,NA,NA,lt,2017-08-26,NA
NA,NA,NA,NA,lt,2017-08-26,NA
NA,NA,NA,NA,lt,2017-08-26,NA
NA,NA,NA,NA,lt,2017-08-26,NA
NA,NA,NA,NA,lt,2017-08-26,NA
NA,NA,NA,NA,lt,2017-08-26,NA
NA,NA,NA,NA,lt,2017-08-26,NA
NA,NA,NA,NA,lt,2017-08-26,NA
NA,NA,NA,NA,lt,2017-08-26,NA
NA,NA,NA,NA,lt,2017-08-26,NA
NA,NA,NA,NA,lt,2017-08-26,NA
NA,NA,NA,NA,lt,2017-08-26,NA
NA,NA,NA,NA,lt,2017-08-26,NA
NA,NA,NA,NA,lt,2017-08-26,NA
NA,NA,NA,NA,lt,2017-08-26,NA
NA,NA,NA,NA,lt,2017-08-26,NA
NA,NA,NA,NA,lt,2017-08-26,NA
NA,NA,NA,NA,lt,2017-08-26,NA
NA,NA,NA,NA,lt,2017-08-26,NA
NA,NA,NA,NA,lt,2017-08-26,NA
NA,NA,NA,NA,lt,2017-08-26,NA
NA,NA,NA,NA,lt,2017-08-26,NA
NA,NA,NA,NA,lt,2017-08-26,NA
NA,NA,NA,NA,lt,2017-08-26,NA
NA,NA,NA,NA,lt,2017-08-26,NA
NA,NA,NA,NA,lt,2017-08-26,NA
NA,NA,NA,NA,lt,2017-08-26,NA
NA,NA,NA,NA,lt,2017-08-26,NA
NA,NA,NA,NA,lt,2017-08-26,NA
NA,NA,NA,NA,lt,2017-08-26,NA
NA,NA,NA,NA,lt,2017-08-26,NA
NA,NA,NA,NA,lt,2017-08-26,NA
NA,NA,NA,NA,lt,2017-08-26,NA
NA,NA,NA,NA,lt,2017-08-26,NA
NA,NA,NA,NA,lt,2017-08-26,NA
NA,NA,NA,NA,lt,2017-08-26,NA
NA,NA,NA,NA,lt,2017-08-26,NA
NA,NA,NA,NA,lt,2017-08-26,NA
NA,NA,NA,NA,lt,2017-08-26,NA
NA,NA,NA,NA,lt,2017-08-26,NA
NA,NA,NA,NA,lt,2017-08-26,NA
NA,NA,NA,NA,lt,2017-08-26,NA
NA,NA,NA,NA,lt,2017-08-26,NA
NA,NA,NA,NA,lt,2017-08-26,NA
NA,NA,NA,NA,lt,2017-08-26,NA
NA,NA,NA,NA,lt,2017-08-26,NA
NA,NA,NA,NA,lt,2017-08-26,NA
NA,NA,NA,NA,lt,2017-08-26,NA
NA,NA,NA,NA,lt,2017-08-26,NA
NA,NA,NA,NA,lt,2017-08-26,NA
NA,NA,NA,NA,lt,2017-08-26,NA
NA,NA,NA,NA,lt,2017-08-26,NA
NA,NA,NA,NA,lt,2017-08-26,NA
NA,NA,NA,NA,lt,2017-08-26,NA
NA,NA,NA,NA,lt,2017-08-26,NA
NA,NA,NA,NA,lt,2017-08-26,NA
NA,NA,NA,NA,lt,2017-08-26,NA
NA,NA,NA,NA,lt,2017-08-26,NA
NA,NA,NA,NA,lt,2017-08-26,NA
NA,NA,NA,NA,lt,2017-08-26,NA
NA,NA,NA,NA,lt,2017-08-26,NA
NA,NA,NA,NA,lt,2017-08-26,NA
NA,NA,NA,NA,lt,2017-08-26,NA
NA,NA,NA,NA,lt,2017-08-26,NA
NA,NA,NA,NA,lt,2017-08-26,NA
NA,NA,NA,NA,lt,2017-08-26,NA
NA,NA,NA,NA,lt,2017-08-26,NA
NA,NA,NA,NA,lt,2017-08-26,NA
NA,NA,NA,NA,lt,2017-08-26,NA
NA,NA,NA,NA,lt,2017-08-26,NA
NA,NA,NA,NA,lt,2017-08-26,NA
NA,NA,NA,NA,lt,2017-08-26,NA
NA,NA,NA,NA,lt,2017-08-26,NA
NA,NA,NA,NA,lt,2017-08-26,NA
NA,NA,NA,NA,lt,2017-08-26,NA
NA,NA,NA,NA,lt,2017-08-26,NA
NA,NA,NA,NA,lt,2017-08-26,NA
NA,NA,NA,NA,lt,2017-08-26,NA
NA,NA,NA,NA,lt,2017-08-26,NA
NA,NA,NA,NA,lt,2017-08-26,NA
NA,NA,NA,NA,lt,2017-08-26,NA
NA,NA,NA,NA,lt,2017-08-26,NA
NA,NA,NA,NA,lt,2017-08-26,NA
NA,NA,NA,NA,lt,2017-08-26,NA
NA,NA,NA,NA,lt,2017-08-26,NA
NA,NA,NA,NA,lt,2017-08-26,NA
NA,NA,NA,NA,lt,2017-08-26,NA
NA,NA,NA,NA,lt,2017-08-26,NA
NA,NA,NA,NA,lt,2017-08-26,NA
NA,NA,NA,NA,lt,2017-08-26,NA
NA,NA,NA,NA,lt,2017-08-26,NA
NA,NA,NA,NA,lt,2017-08-26,NA
NA,NA,NA,NA,lt,2017-08-26,NA
NA,NA,NA,NA,lt,2017-08-26,NA
NA,NA,NA,NA,lt,2017-08-26,NA
NA,NA,NA,NA,lt,2017-08-26,NA
NA,NA,NA,NA,lt,2017-08-26,NA
NA,NA,NA,NA,lt,2017-08-26,NA
NA,NA,NA,NA,lt,2017-08-26,NA
NA,NA,NA,NA,lt,2017-08-26,NA
NA,NA,NA,NA,lt,2017-08-26,NA
NA,NA,NA,NA,lt,2017-08-26,NA
NA,NA,NA,NA,lt,2017-08-26,NA
